cliente_id," caja_concepto_id"," cuenta_contable_id"," cuenta_recargo_id"," fecha_pago"," monto"," inicial_bnd"," pagado_bnd"," plan_pago_ln_id"," usu_alta_id"," usu_mod_id"," created_at"," update_at"," deleted_at"," combinacion_cliente_id"," caja_id"
71985,27931,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12681,0
71986,27183,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12682,0
71987,28306,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12683,0
71988,28041,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12684,0
71989,26511,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12685,0
71990,27865,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12686,0
71991,26726,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12687,0
71992,28652,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12688,0
71993,26762,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12689,0
71994,28337,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12690,0
71995,26807,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12691,0
71996,26322,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12692,0
71997,26537,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12693,0
71998,28268,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12694,0
71999,28077,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12695,0
72000,28414,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12696,0
72001,26763,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12697,0
72002,27179,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12698,0
72003,28049,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12699,0
72004,26931,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12701,0
72005,19041,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12757,0
72006,28649,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12787,0
72007,28308,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12788,0
72008,28346,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12789,0
72009,27405,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12790,0
72010,26873,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12791,0
72011,28313,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12792,0
72012,27305,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12794,0
72013,27306,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12795,0
72014,28384,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12797,0
72015,26127,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12799,0
72016,26548,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12800,0
72017,27559,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12801,0
72018,28365,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12802,0
72019,28397,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12803,0
72020,28244,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12804,0
72021,28399,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12805,0
72022,28324,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12806,0
72023,27965,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12808,0
72024,28357,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12811,0
72025,28190,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12940,0
72026,28223,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12957,0
72027,24626,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12958,0
72028,29612,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12959,0
72029,27933,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12960,0
72030,28368,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,12962,0
72031,27523,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13016,0
72032,27077,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13017,0
72033,23451,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13020,0
72034,26859,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13086,0
72035,19177,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13088,0
72036,29700,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13090,0
72037,26001,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13091,0
72038,29701,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13092,0
72039,26657,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13093,0
72040,27910,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13095,0
72041,29702,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13097,0
72042,27906,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13099,0
72043,27671,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13101,0
72044,27524,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13102,0
72045,16775,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13103,0
72046,26779,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13105,0
72047,27669,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13106,0
72048,26750,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13107,0
72049,29703,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13108,0
72050,27031,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13109,0
72051,29705,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13111,0
72052,29706,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13112,0
72053,24049,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13113,0
72054,29708,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13115,0
72055,28057,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13116,0
72056,29710,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13118,0
72057,29711,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13119,0
72058,26760,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13120,0
72059,26969,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13122,0
72060,29712,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13123,0
72061,29713,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13124,0
72062,29714,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13125,0
72063,29715,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13126,0
72064,19792,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13128,0
72065,29732,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13142,0
72066,26754,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13143,0
72067,26583,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13145,0
72068,20132,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13147,0
72069,29733,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13149,0
72070,27466,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13150,0
72071,23450,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13151,0
72072,27220,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13153,0
72073,27221,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13154,0
72074,29754,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13250,0
72075,28707,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13252,0
72076,17084,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13253,0
72077,10460,46,0,0,2019-06-01,200,1,0,1787,1,1,NULL,NULL,NULL,13254,0
72078,26865,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12057,0
72079,28751,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12061,0
72080,28852,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12068,0
72081,28866,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12069,0
72082,28896,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12081,0
72083,28920,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12090,0
72084,28704,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12093,0
72085,28931,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12094,0
72086,28864,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12095,0
72087,28934,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12096,0
72088,28888,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12104,0
72089,29070,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12126,0
72090,28892,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12156,0
72091,29201,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12159,0
72092,27119,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12160,0
72093,29206,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12165,0
72094,29207,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12166,0
72095,29208,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12167,0
72096,28899,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12192,0
72097,29269,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12193,0
72098,28775,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12207,0
72099,29277,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12219,0
72100,29276,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12220,0
72101,29193,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12224,0
72102,29320,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12239,0
72103,29332,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12240,0
72104,29336,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12243,0
72105,28928,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12245,0
72106,29339,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12246,0
72107,29397,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12267,0
72108,29413,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12270,0
72109,29401,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12274,0
72110,28574,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12278,0
72111,29446,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12279,0
72112,29039,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12284,0
72113,29466,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12286,0
72114,29452,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12288,0
72115,29405,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12291,0
72116,29483,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12295,0
72117,29496,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12311,0
72118,29497,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12312,0
72119,29503,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12314,0
72120,28975,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12319,0
72121,29469,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12322,0
72122,29192,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12324,0
72123,29470,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12325,0
72124,29246,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12326,0
72125,29529,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12328,0
72126,29530,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12329,0
72127,29531,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12330,0
72128,29532,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12331,0
72129,27008,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12340,0
72130,29337,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12346,0
72131,29525,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12355,0
72132,29444,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12356,0
72133,29407,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12363,0
72134,29438,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12365,0
72135,29606,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12373,0
72136,29619,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12648,0
72137,29629,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12810,0
72138,28657,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12815,0
72139,29659,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12929,0
72140,29411,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12931,0
72141,26432,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,12932,0
72142,29682,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13008,0
72143,29688,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13014,0
72144,29689,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13015,0
72145,29194,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13031,0
72146,29668,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13046,0
72147,29696,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13050,0
72148,28512,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13131,0
72149,29672,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13134,0
72150,29520,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13240,0
72151,29765,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13288,0
72152,29092,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13593,0
72153,30041,46,0,0,2020-09-01,200,1,0,1804,1,1,NULL,NULL,NULL,13787,0
